2025-09-04 01:01:42,352 - ERROR - 엑셀 파일 로드 실패: [Errno 22] Invalid argument: 'data\\?붿뼇?ъ궗?쎌젣_?꾩쿂由?v2_cleaned.xlsx'
2025-09-04 01:01:42,352 - ERROR - V5 실행 실패: [Errno 22] Invalid argument: 'data\\?붿뼇?ъ궗?쎌젣_?꾩쿂由?v2_cleaned.xlsx'
2025-09-04 01:05:26,573 - INFO - 엑셀 파일 로드 완료: 688행 4열
2025-09-04 01:05:26,573 - INFO - 실제 컬럼: ['약제분류번호', '약제분류명', '구분', '세부인정기준 및 방법']
2025-09-04 01:05:26,573 - INFO - 컬럼 매핑 완료: {'약제분류번호': '약제분류번호', '약제분류명': '약제 분류명', '구분': '구분', '세부인정기준 및 방법': '세부인정기준 및 방법'}
2025-09-04 01:05:26,609 - INFO - V5 전처리 완료: 688개 항목
2025-09-04 01:05:27,003 - INFO - Backing off call_api_v5(...) for 1.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,472 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,472 - ERROR - V5 질문 생성 실패 v5_row_487: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:04,531 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,531 - ERROR - V5 질문 생성 실패 v5_row_488: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:04,728 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,833 - INFO - Backing off call_api_v5(...) for 0.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,888 - INFO - Backing off call_api_v5(...) for 0.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,901 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:04,901 - ERROR - V5 질문 생성 실패 v5_row_485: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:05,295 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:05,358 - INFO - Backing off call_api_v5(...) for 1.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:05,774 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:05,774 - ERROR - V5 질문 생성 실패 v5_row_491: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:05,900 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:05,900 - ERROR - V5 질문 생성 실패 v5_row_489: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:05,964 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,062 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,158 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,338 - INFO - Backing off call_api_v5(...) for 0.6s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,462 - INFO - Backing off call_api_v5(...) for 1.3s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,623 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,623 - ERROR - V5 질문 생성 실패 v5_row_493: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:06,832 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,832 - ERROR - V5 질문 생성 실패 v5_row_490: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:06,832 - INFO - Backing off call_api_v5(...) for 1.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,950 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:06,950 - ERROR - V5 질문 생성 실패 v5_row_492: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:07,058 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:07,172 - INFO - Backing off call_api_v5(...) for 1.6s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:07,172 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:07,220 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:07,798 - INFO - Backing off call_api_v5(...) for 1.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:08,005 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:08,005 - ERROR - V5 질문 생성 실패 v5_row_494: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:08,281 - INFO - Backing off call_api_v5(...) for 1.3s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:08,575 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,043 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,044 - ERROR - V5 질문 생성 실패 v5_row_495: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:09,050 - INFO - Backing off call_api_v5(...) for 1.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,175 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,175 - ERROR - V5 질문 생성 실패 v5_row_496: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:09,231 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,231 - ERROR - V5 질문 생성 실패 v5_row_497: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:09,257 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,382 - INFO - Backing off call_api_v5(...) for 1.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,450 - INFO - Backing off call_api_v5(...) for 0.6s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,590 - INFO - Backing off call_api_v5(...) for 1.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:09,600 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:10,070 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:10,070 - ERROR - V5 질문 생성 실패 v5_row_499: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:10,312 - INFO - Backing off call_api_v5(...) for 1.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:10,439 - INFO - Backing off call_api_v5(...) for 0.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:10,505 - INFO - Backing off call_api_v5(...) for 1.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,032 - INFO - Backing off call_api_v5(...) for 0.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,332 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,332 - ERROR - V5 질문 생성 실패 v5_row_498: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:11,900 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,900 - ERROR - V5 질문 생성 실패 v5_row_500: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:11,900 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,915 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:11,915 - ERROR - V5 질문 생성 실패 v5_row_501: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:12,122 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,122 - ERROR - V5 질문 생성 실패 v5_row_503: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:12,141 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,216 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,216 - ERROR - V5 질문 생성 실패 v5_row_502: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:12,277 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,321 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,321 - ERROR - V5 질문 생성 실패 v5_row_504: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:12,425 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,425 - INFO - Backing off call_api_v5(...) for 0.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,565 - INFO - Backing off call_api_v5(...) for 1.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,637 - INFO - Backing off call_api_v5(...) for 1.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,918 - INFO - Backing off call_api_v5(...) for 0.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:12,935 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,012 - INFO - Backing off call_api_v5(...) for 1.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,250 - INFO - Backing off call_api_v5(...) for 0.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,329 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,329 - ERROR - V5 질문 생성 실패 v5_row_507: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:13,623 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,623 - ERROR - V5 질문 생성 실패 v5_row_508: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:13,694 - INFO - Backing off call_api_v5(...) for 0.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,747 - INFO - Backing off call_api_v5(...) for 1.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,795 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:13,795 - ERROR - V5 질문 생성 실패 v5_row_505: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:13,985 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,023 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,254 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,254 - ERROR - V5 질문 생성 실패 v5_row_506: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:14,650 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,650 - ERROR - V5 질문 생성 실패 v5_row_509: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:14,682 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,729 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,808 - INFO - Backing off call_api_v5(...) for 1.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,890 - INFO - Backing off call_api_v5(...) for 0.3s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:14,929 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,218 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,532 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,532 - ERROR - V5 질문 생성 실패 v5_row_513: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:15,726 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,726 - ERROR - V5 질문 생성 실패 v5_row_515: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:15,853 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,916 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,916 - ERROR - V5 질문 생성 실패 v5_row_512: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:15,916 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:15,916 - ERROR - V5 질문 생성 실패 v5_row_510: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:15,916 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,250 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,250 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,250 - ERROR - V5 질문 생성 실패 v5_row_514: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:16,359 - INFO - Backing off call_api_v5(...) for 0.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,553 - INFO - Backing off call_api_v5(...) for 0.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,650 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,662 - INFO - Backing off call_api_v5(...) for 1.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,958 - INFO - Backing off call_api_v5(...) for 0.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,974 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:16,974 - ERROR - V5 질문 생성 실패 v5_row_511: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:16,974 - INFO - Backing off call_api_v5(...) for 1.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:17,153 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:17,279 - INFO - Backing off call_api_v5(...) for 1.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:17,340 - INFO - Backing off call_api_v5(...) for 0.7s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:17,997 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:17,997 - ERROR - V5 질문 생성 실패 v5_row_517: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:18,101 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,102 - ERROR - V5 질문 생성 실패 v5_row_518: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:18,400 - INFO - Backing off call_api_v5(...) for 0.3s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,422 - INFO - Backing off call_api_v5(...) for 0.6s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,467 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,467 - ERROR - V5 질문 생성 실패 v5_row_520: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:18,519 - INFO - Backing off call_api_v5(...) for 0.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,819 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:18,823 - ERROR - V5 질문 생성 실패 v5_row_516: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:18,927 - INFO - Backing off call_api_v5(...) for 1.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,052 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,076 - INFO - Backing off call_api_v5(...) for 0.2s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,128 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,128 - ERROR - V5 질문 생성 실패 v5_row_519: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:19,275 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,276 - ERROR - V5 질문 생성 실패 v5_row_521: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:19,373 - INFO - Backing off call_api_v5(...) for 0.5s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,730 - INFO - Backing off call_api_v5(...) for 0.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,730 - INFO - Backing off call_api_v5(...) for 1.9s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,730 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:19,730 - ERROR - V5 질문 생성 실패 v5_row_523: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:20,028 - INFO - Backing off call_api_v5(...) for 0.1s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:20,093 - INFO - Backing off call_api_v5(...) for 0.8s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:20,351 - INFO - Backing off call_api_v5(...) for 0.4s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:20,384 - INFO - Backing off call_api_v5(...) for 1.3s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:20,829 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:20,829 - ERROR - V5 질문 생성 실패 v5_row_522: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
2025-09-04 01:09:21,050 - INFO - Backing off call_api_v5(...) for 1.0s (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:21,117 - ERROR - Giving up call_api_v5(...) after 3 tries (aiohttp.client_exceptions.ClientResponseError: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions')
2025-09-04 01:09:21,117 - ERROR - V5 질문 생성 실패 v5_row_526: 400, message='Bad Request', url='https://api.openai.com/v1/chat/completions'
