clause_id,num_questions,retries,provider,model,tokens_req,tokens_resp,elapsed_ms
222.0_salmeterol-xinafoate-fluticasone-propion,13,0,openai,gpt-4o-mini,344,316,11296
229.0_beclometasone-dipropionate-formoterol-fu,9,0,openai,gpt-4o-mini,408,425,13733
229.0_indacaterol-acetate-glycopyrronium-bromi,12,0,openai,gpt-4o-mini,320,331,12406
229.0_lung-surfactant-폐계면활성제-주사제-품명-서팩텐-등,14,0,openai,gpt-4o-mini,556,157,6562
229.0_indacaterol-acetate-mometasone-furoate-흡,14,0,openai,gpt-4o-mini,296,291,9922
229.0_pirfenidone-경구제-품명-피레스파정-200밀리그램-등,14,0,openai,gpt-4o-mini,369,201,7719
229.0_mepolizumab-주사제-품명-누칼라주,13,0,openai,gpt-4o-mini,574,186,9125
229.0_reslizumab-주사제-품명-싱케어주,15,0,openai,gpt-4o-mini,521,176,8188
229.0_sivelestat-sodium-hydrate-주사제-품명-엘라스폴100,14,0,openai,gpt-4o-mini,402,214,8500
229.0_tiotropium-흡입제-품명-스피리바흡입용캡슐-등-스피리바레스피맷,14,0,openai,gpt-4o-mini,324,196,8030
229.0_salmeterol-xinafoate-micronized-budesoni,13,0,openai,gpt-4o-mini,294,319,10422
229.0_roflumilast-경구제-품명-닥사스정500-마이크로그램-등,14,0,openai,gpt-4o-mini,329,202,11155
229.0_vilanterol-trifenatate-fluticasone-furoa,10,0,openai,gpt-4o-mini,435,355,10938
231.0_가글-용제-품명-헥사메딘가글액-등,15,0,openai,gpt-4o-mini,261,156,8655
232.0_artemisia-asiatica-95-ethanol-ext-경구제-품명,14,0,openai,gpt-4o-mini,275,267,7905
232.0_프로톤-펌프-억제-주사제-pantoprazole-sodium-품명-판토록,15,0,openai,gpt-4o-mini,646,214,8936
232.0_bismuth-경구제-품명-데놀정,15,0,openai,gpt-4o-mini,384,193,5827
232.0_프로톤-펌프-억제-경구제-omeprazole-품명-유한로섹캡슐-등-lan,15,0,openai,gpt-4o-mini,523,191,9734
231.0_doxycycline-hyclate-20mg-경구제-품명-덴티스타캡슐,15,0,openai,gpt-4o-mini,266,260,14000
232.0_h2-수용체-길항-주사제-h2-receptor-antagonist-cim,13,0,openai,gpt-4o-mini,472,181,7938
232.0_fexuprazan-경구제-품명-펙수클루정-40밀리그램-등,14,0,openai,gpt-4o-mini,260,203,12515
232.0_ilaprazole-경구제-품명-놀텍정,14,0,openai,gpt-4o-mini,286,181,9032
232.0_irsogladine-maleate-경구제-품명-가스론엔정-2mg-등-4,15,0,openai,gpt-4o-mini,270,196,10030
232.0_polaprezinc-경구제-품명-프로맥정-등,15,0,openai,gpt-4o-mini,261,182,7905
232.0_lafutidine-경구제-품명-스토가정10mg-등,15,0,openai,gpt-4o-mini,269,235,10609
232.0_sodium-alginate-경구제-품명-라미나지액-등,14,0,openai,gpt-4o-mini,260,201,6812
232.0_roxatidine-acetate-hcl-경구제-품명-록산캅셀-등,15,0,openai,gpt-4o-mini,294,234,11436
232.0_s-pantoprazole-경구제-품명-레토프라정-등,14,0,openai,gpt-4o-mini,269,208,10781
232.0_tegoprazan-경구제-품명-케이캡정-50밀리그램-등,14,0,openai,gpt-4o-mini,284,177,8327
235.0_항구토제-aprepitant-제제-granisetron-hcl-제제-on,15,0,openai,gpt-4o-mini,346,123,9812
232.0_sulglycotide-경구제-품명-글립타이드정-200밀리그람,15,0,openai,gpt-4o-mini,254,240,14094
235.0_pyridoxine-hydrochloride-doxylamine-succ,14,0,openai,gpt-4o-mini,303,326,11875
239.0_calcium-polycarbophil-경구제-품명-실콘정-등,14,0,openai,gpt-4o-mini,263,191,6797
238.0_sodium-docusate-d-sorbitol-복합-제제-품명-얄액-등,14,0,openai,gpt-4o-mini,281,238,10015
238.0_prucalopride-succinate-경구제-품명-루칼로정-등,15,0,openai,gpt-4o-mini,287,233,10829
239.0_beclomethasone-dipropionate-경구제-품명-클리퍼지속,14,0,openai,gpt-4o-mini,282,245,10641
239.0_dexpanthenol-주사제-품명-덱스테놀주-등,15,0,openai,gpt-4o-mini,252,195,10280
239.0_ecoli-strain-nissle-1917-동결건조물-14mg-경구제-,12,0,openai,gpt-4o-mini,284,250,10297
239.0_mesalazine-제제-품명-펜타사-좌약-등,15,0,openai,gpt-4o-mini,250,215,10609
239.0_somatostatin-acetate-주사제-품명-소마토산주-등,13,0,openai,gpt-4o-mini,277,204,9062
239.0_ramosetron-hcl-25-5-경구제-품명-이리보정,15,0,openai,gpt-4o-mini,261,189,10780
239.0_migalastat-경구제-품명-갈라폴드캡슐,14,0,openai,gpt-4o-mini,617,201,11217
241.0_desmopressin-acetate-경구제-품명-미니린정-등,10,0,openai,gpt-4o-mini,326,149,7516
241.0_somatropin-주사제-성장호르몬제-품명-유트로핀주-등,15,0,openai,gpt-4o-mini,1311,161,5875
241.0_desmopressin-acetate-주사제-품명-미니린주사액,14,0,openai,gpt-4o-mini,273,246,10140
241.0_somatrogon-주사제성장호르몬제-품명-엔젤라프리필드펜주-24mg-등,15,0,openai,gpt-4o-mini,559,186,10250
241.0_terlipressin-acetate-주사제-품명-글라이프레신주-등,14,0,openai,gpt-4o-mini,329,226,9782
241.0_vasopressin-20u-주사제-품명-한림-바소프레신-주사액,15,0,openai,gpt-4o-mini,279,200,7875
241.0_somatropin-서방형-주사제-성장호르몬제-품명-유트로핀플러스주-등,15,0,openai,gpt-4o-mini,559,176,13155
243.0_teriparatide-acetate-주사제-품명-테리본피하주사,15,0,openai,gpt-4o-mini,424,221,8344
243.0_teriparatide-주사제-품명-포스테오주-등,15,0,openai,gpt-4o-mini,419,174,6592
245.0_스테로이드-주사제-품명-제일덱사메타손주사액-등,15,0,openai,gpt-4o-mini,407,178,7233
244.0_oxymetholone-경구제-품명-셀트리온-옥시메톨론정,14,0,openai,gpt-4o-mini,249,222,10967
245.0_budesonide-micronized-23mg-제제-품명-엔토코트,14,0,openai,gpt-4o-mini,268,230,9797
245.0_deflazacort-경구제-품명-캘코트정-등,15,0,openai,gpt-4o-mini,384,197,8592
243.0_thyrotropin-주사제-품명-타이로젠주-등,15,0,openai,gpt-4o-mini,302,201,14342
245.0_epinephrine-제제-품명-제일에피네프린주사액-등,15,0,openai,gpt-4o-mini,260,167,7327
245.0_epinephrine-bitartrate-주사제-품명-젝스트-프리필드펜주,15,0,openai,gpt-4o-mini,318,233,10672
245.0_methylprednisolone-sodium-succinate-주사제-,14,0,openai,gpt-4o-mini,277,254,7813
247.0_danazol-경구제-품명-영풍-다나졸캡슐-등,14,0,openai,gpt-4o-mini,338,177,7250
245.0_triamcinolone-acetonide-주사제-품명-트리암시놀론주-등,11,0,openai,gpt-4o-mini,309,230,9467
247.0_estradiol-valerate-경구제-품명-프로기노바28정1밀리-그램,15,0,openai,gpt-4o-mini,337,198,6500
247.0_dienogest-경구제-품명-비잔정-등,14,0,openai,gpt-4o-mini,268,220,10344
247.0_estradiol-hemihydrate-경구제-품명-프레다정1mg-등,15,0,openai,gpt-4o-mini,335,212,9766
247.0_medroxyprogesterone-acetate-경구제-품명-프로베라정,15,0,openai,gpt-4o-mini,306,239,10344
249.0_난포자극호르몬-fsh-주사제,15,0,openai,gpt-4o-mini,401,186,9094
249.0_clomiphene-citrate-경구제-품명-영풍-클로미-펜시트르산염정,15,0,openai,gpt-4o-mini,306,218,8983
249.0_태반성성선자극호르몬-hcg-주사제-품명-아이브이에프씨주-5000iu-등,14,0,openai,gpt-4o-mini,273,196,11125
249.0_darbepoetin-alpha-주사제-품명-네스프프리필드시린지-주-등,14,0,openai,gpt-4o-mini,485,227,10312
247.0_levonorgestrol-제제-품명-미레나-20mcg,14,0,openai,gpt-4o-mini,302,245,16436
249.0_gnrh-antagonist-주사제,15,0,openai,gpt-4o-mini,311,229,8688
249.0_follitropin-a-lutropin-ar-hlh-복합주사제-품명-퍼,14,0,openai,gpt-4o-mini,377,265,11234
249.0_erythropoietin-주사제-품명-에포카인주-등,15,0,openai,gpt-4o-mini,478,193,11875
249.0_menotrophin-주사제-품명-아이브이에프엠-주-75iu-등-meno,15,0,openai,gpt-4o-mini,440,190,8266
249.0_lutropin-alpha-r-hlh-주사제-품명-루베리스주-75iu,15,0,openai,gpt-4o-mini,359,199,9217
249.0_octreotide-주사제-품명-산도스타틴주-등,15,0,openai,gpt-4o-mini,406,167,6640
249.0_methoxy-polyethylene-glycol-epoetin-β-주사,15,0,openai,gpt-4o-mini,460,268,9233
252.0_methylergonovine-maleate-주사제-품명-에르빈주사액-등,12,0,openai,gpt-4o-mini,263,221,7859
249.0_pasireotide-pamoate-주사제-품명-시그니포-라르-주사-20,13,0,openai,gpt-4o-mini,333,212,9687
249.0_long-acting-octreotide-주사제-품명-산도스타틴라르주사1,13,0,openai,gpt-4o-mini,267,223,19844
249.0_pegvisomant-주사제-품명-소마버트-10밀리그램-등,15,0,openai,gpt-4o-mini,312,196,10233
259.0_atosiban-주사제-품명-트랙토실주-등,15,0,openai,gpt-4o-mini,321,168,5577
259.0_5알파-환원효소-억제제-경구제-finasteride-5mg-dutaste,11,0,openai,gpt-4o-mini,351,179,10047
259.0_alfuzosin-경구제-품명-자트랄엑스엘정10밀리-그람-등,15,0,openai,gpt-4o-mini,258,174,8375
259.0_dutasteride-05mg-tamsulosin-hydrochlorid,15,0,openai,gpt-4o-mini,374,149,8765
259.0_fesoterodine-fumarate-경구제-품명-토비애즈서방정-4mg,14,0,openai,gpt-4o-mini,261,206,8968
259.0_mirabegron-경구제-품명-베타미가서방정-등,14,0,openai,gpt-4o-mini,253,201,10204
259.0_naftopidil-경구제-품명-플리바스정-등,15,0,openai,gpt-4o-mini,251,174,9797
259.0_potassium-citrate-citric-acid-경구제-품명-유로시,14,0,openai,gpt-4o-mini,306,260,9077
259.0_potassium-citrate-경구제-품명-유로시트라케이-10meq서방,12,0,openai,gpt-4o-mini,266,272,13342
259.0_solifenacin-경구제-품명-베시케어정-등,15,0,openai,gpt-4o-mini,249,224,10984
259.0_tamsulosin-hcl-경구제-품명-보령염산탐스로신캡슐0-2밀리그람-,15,0,openai,gpt-4o-mini,265,201,8920
259.0_silodosin-경구제-품명-트루패스캡슐-4mg-등,15,0,openai,gpt-4o-mini,259,184,12327
259.0_terazosin-hcl-경구제-품명-일양하이트린정-등,15,0,openai,gpt-4o-mini,257,185,7172
259.0_tolterodine-경구제-품명-디트루시톨정-등,15,0,openai,gpt-4o-mini,257,145,7391
261.0_povidone-iodine-외용제-품명-포타딘연고-등,15,0,openai,gpt-4o-mini,243,172,6109
263.0_recombinant-human-epidermal-growth-facto,14,0,openai,gpt-4o-mini,307,252,6829
263.0_mafenide-acetate-외용제-품명-메페드크림-등,14,0,openai,gpt-4o-mini,258,190,7734
264.0_진통진양수렴소염-외용제,15,0,openai,gpt-4o-mini,332,149,9500
264.0_코르티코스테로이드-피부-도포제,15,0,openai,gpt-4o-mini,472,168,8719
264.0_ammonium-lactate-외용제-품명-타로암모늄락테이트로션-12-등,15,0,openai,gpt-4o-mini,266,167,10547
264.0_buprenorphine-패취제-품명-노스판패취-5-10-20,15,0,openai,gpt-4o-mini,285,183,7906
264.0_capsaicin-외용제-품명-다이악센크림-등,15,0,openai,gpt-4o-mini,283,225,9545
264.0_lidocaine-패취제-품명-리도탑-카타플라스마-등,15,0,openai,gpt-4o-mini,297,203,10312
265.0_fluconazole-외용제-품명-후코날크림-05,15,0,openai,gpt-4o-mini,259,154,9125
269.0_penciclovir-외용제-품명-펜시비어크림,15,0,openai,gpt-4o-mini,242,142,7452
269.0_calcipotriol-외용제-품명-다이보넥스,15,0,openai,gpt-4o-mini,246,202,12140
266.0_imiquimod-125mg-외용제-품명-알다라크림,15,0,openai,gpt-4o-mini,278,221,15625
269.0_tacrolimus-외용제-품명-프로토픽연고-01-003-등,15,0,openai,gpt-4o-mini,388,200,7157
269.0_pimecrolimus-외용제-품명-엘리델크림-1,15,0,openai,gpt-4o-mini,299,199,9766
311.0_calcitriol-경구제-품명-본키연질캡슐-등,15,0,openai,gpt-4o-mini,329,218,9797
269.0_tacalcitol-2087mcgg-외용제-품명-본알파하이연고,13,0,openai,gpt-4o-mini,257,267,13187
316.0_수용성비타민엽산-복합성분-경구제-품명-레날민정-네프비타정-등,15,0,openai,gpt-4o-mini,256,181,8717
311.0_calcitriol-주사제-품명-본키주-등,14,0,openai,gpt-4o-mini,343,177,10452
311.0_paricalcitol-주사제-품명-젬플라주-등,15,0,openai,gpt-4o-mini,296,221,11609
322.0_철분주사제-품명-베노훼럼주-페린젝트주-등,15,0,openai,gpt-4o-mini,565,162,8483
322.0_액제형-철분제제-품명-헤모콤액-등,15,0,openai,gpt-4o-mini,381,190,13562
322.0_iron-acetyl-transferrin-200mg-경구제-품명-알부맥,13,0,openai,gpt-4o-mini,373,268,10609
325.0_단백아미노산-제제,14,0,openai,gpt-4o-mini,267,156,7125
325.0_경장영양제-품명-엔커버액-등,12,0,openai,gpt-4o-mini,373,169,9969
325.0_a액glucose-b액amino-acid-c액intralipid-주사제-,10,0,openai,gpt-4o-mini,337,239,10171
325.0_glycyl-l-glutamine-주사제-품명-글라민주-등,15,0,openai,gpt-4o-mini,346,224,9079
325.0_n2-l-alanyl-l-g-lutamine-주사제-품명-디펩티벤주-등,15,0,openai,gpt-4o-mini,353,243,9483
325.0_l-leucine-l-phenylalanine-l-methionine-등,14,0,openai,gpt-4o-mini,267,211,11577
325.0_a-keto-dl-isoleuci-ne-calcium-670mg외-9종-,13,0,openai,gpt-4o-mini,311,298,10312
329.0_lipid-주사제-품명-스모프리피드-20주-등,15,0,openai,gpt-4o-mini,336,170,10233
332.0_eptacog-alfa-주사제-품명-노보세븐알티주,14,0,openai,gpt-4o-mini,440,172,8015
332.0_gelatin-sponge-외용제-품명-큐탄플라스트스폰지-등,15,0,openai,gpt-4o-mini,263,161,8092
332.0_thrombin-제제,15,0,openai,gpt-4o-mini,292,164,4563
332.0_oxidized-regenerated-cellulose-품명-써지셀오리지,15,0,openai,gpt-4o-mini,256,147,8562
332.0_idarucizumab-주사제-품명-프락스바인드주사제,15,0,openai,gpt-4o-mini,321,183,9062
332.0_p-aminomethyl-benzoic-acid-주사제-품명-에스빅스주-,14,0,openai,gpt-4o-mini,286,226,7812
333.0_apixaban-경구제-품명-엘리퀴스정-등,15,0,openai,gpt-4o-mini,470,171,7532
332.0_tranexamic-acid-경구제-품명-도란사민캅셀,12,0,openai,gpt-4o-mini,257,231,11813
333.0_dalteparin-sodium-주사제-품명-프라그민주-등,15,0,openai,gpt-4o-mini,381,218,8000
333.0_dabigatran-경구제-품명-프라닥사캡슐-110밀리그램-등,15,0,openai,gpt-4o-mini,451,168,8718
333.0_defibrotide-주사제-품명-데피텔리오주-200밀리그램,15,0,openai,gpt-4o-mini,587,206,11422
333.0_edoxaban-tosilate-hydrate-경구제-품명-릭시아나정-1,14,0,openai,gpt-4o-mini,439,250,11484
333.0_enoxaparin-sodium-주사제-품명-크렉산주-등,14,0,openai,gpt-4o-mini,351,223,9484
333.0_heparin-주사제,15,0,openai,gpt-4o-mini,267,170,7000
333.0_fondaparinux-sodium-주사제-품명-아릭스트라주,12,0,openai,gpt-4o-mini,321,245,10733
339.0_cilostazol-경구제-품명-프레탈정-등,15,0,openai,gpt-4o-mini,284,164,6468
333.0_rivaroxaban-경구제-품명-자렐토정-25밀리그램-등,15,0,openai,gpt-4o-mini,780,192,7625
333.0_nadroparin-주사제-품명-후락시파린주-등,15,0,openai,gpt-4o-mini,269,182,11625
339.0_eltrombopag-olamine-경구제-품명-레볼레이드정-25밀리그램,14,0,openai,gpt-4o-mini,649,209,7484
339.0_damoctocog-alfa-pegol-주사제-품명-지비주-500-iu-,14,0,openai,gpt-4o-mini,440,236,11171
339.0_pentastarch-제제-품명-제일펜타스타치-10주,15,0,openai,gpt-4o-mini,326,193,6062
339.0_g-csf-주사제-filgrastim-품명-그라신프리필드-시린지주-등-l,15,0,openai,gpt-4o-mini,363,175,7562
339.0_emicizumab-주사제-품명-헬리브라-피하주사-30mg-등,14,0,openai,gpt-4o-mini,734,181,8297
339.0_hydroxyethyl-starch-함유-제제-품명-볼루벤주-볼루라이트주,14,0,openai,gpt-4o-mini,336,216,10092
339.0_plerixafor-주사제-품명-모조빌주-등,14,0,openai,gpt-4o-mini,697,164,10170
339.0_recombinant-blood-coagulation-factor-vii,13,0,openai,gpt-4o-mini,499,233,9437
339.0_recombinant-blood-coagulation-factor-ix-,15,0,openai,gpt-4o-mini,439,248,11922
339.0_recombinant-blood-coagulation-factor-ix-,14,0,openai,gpt-4o-mini,449,322,12797
339.0_recombinant-blood-coagulation-factor-vii,14,0,openai,gpt-4o-mini,521,273,13015
339.0_recombinant-blood-coagulation-factor-ix-,14,0,openai,gpt-4o-mini,471,248,10609
339.0_recombinant-blood-coagulation-factor-ix-,14,0,openai,gpt-4o-mini,420,369,9422
339.0_romiplostim-주사제-품명-로미플레이트주250마이-크로그램,15,0,openai,gpt-4o-mini,641,180,8577
341.0_복막투석액,15,0,openai,gpt-4o-mini,309,136,9437
339.0_susoctocog-alfa-주사제-품명-오비주르주,15,0,openai,gpt-4o-mini,342,210,10718
349.0_calcium-chloride-외-안내수술용-평형염액-품명-비에스에스액-,14,0,openai,gpt-4o-mini,300,171,8157
339.0_ticlopidine-hcl-경구제-품명-유유크리드정-등,15,0,openai,gpt-4o-mini,315,236,11187
349.0_d-mannitol-d-sorbitol-품명-유로솔액-등,15,0,openai,gpt-4o-mini,296,242,10813
341.0_l-methionine-외-복막투석액-품명-뉴트리닐-피디-4액,15,0,openai,gpt-4o-mini,266,178,13281
391.0_lamivudine-100mg-경구제-품명-제픽스정-등,15,0,openai,gpt-4o-mini,288,213,9047
392.0_구형흡착탄-경구제-품명-크레메진세립-등,15,0,openai,gpt-4o-mini,256,159,8797
392.0_deferasirox-경구제-품명-엑스자이드확산정-125밀리그람-등,15,0,openai,gpt-4o-mini,268,183,8467
392.0_betaine-anhydrous-180g-경구제-품명-시스타단산-1그램,15,0,openai,gpt-4o-mini,375,241,9890
392.0_leucovorin-calcium-주사제-품명-페르본주사-등,15,0,openai,gpt-4o-mini,306,206,8062
392.0_flumazenil-주사제-품명-아넥세이트주-등,15,0,openai,gpt-4o-mini,390,214,11343
392.0_zinc-acetate-경구제-품명-윌리진캡슐-25밀-리그램-50밀리그램,15,0,openai,gpt-4o-mini,248,147,8015
394.0_colchicine-경구제-품명-콜킨정-등,15,0,openai,gpt-4o-mini,247,184,9484
395.0_agalsidase-alfa-35mg-주사제-품명-레프라갈주,13,0,openai,gpt-4o-mini,522,212,8672
392.0_sodium-thiosulfate-주사제-품명-아메톡스주-25,14,0,openai,gpt-4o-mini,273,273,12265
395.0_agalsidase-β-37mg-주사제-품명-파브라자임주-등,14,0,openai,gpt-4o-mini,520,214,9859
395.0_alglucosidase-alfa-주사제-품명-마이오자임주-avalglu,15,0,openai,gpt-4o-mini,351,179,9265
395.0_asfotase-alfa-주사제-품명-스트렌식주-40mgml-등,14,0,openai,gpt-4o-mini,931,186,7782
395.0_elosulfase-alfa-5mg-주사제-품명-비미짐주,14,0,openai,gpt-4o-mini,443,237,10219
395.0_rasburicase-주사제-품명-패스터텍주,15,0,openai,gpt-4o-mini,358,161,7780
395.0_galsulfase-주사제-품명-나글라자임주,15,0,openai,gpt-4o-mini,248,198,10733
395.0_idursulfase-주사제-품명-엘라프라제주-등,15,0,openai,gpt-4o-mini,259,180,10625
396.0_당뇨병용제-고지혈증-복합경구제,14,0,openai,gpt-4o-mini,274,149,8000
396.0_dapagliflozin-경구제-품명-포시가정-10밀리그램-등,14,0,openai,gpt-4o-mini,346,190,8327
396.0_pioglitazone-경구제-품명-액토스정-등,14,0,openai,gpt-4o-mini,268,159,7359
396.0_metformin-경구제-품명-다이아벡스정-등,15,0,openai,gpt-4o-mini,279,184,8000
399.0_41-ww-mixed-hydrogel-of-sodium-hyalurona,15,0,openai,gpt-4o-mini,338,190,8765
399.0_avocado-soya-unsaponifiables-경구제-품명-이모튼캡,14,0,openai,gpt-4o-mini,256,192,8234
399.0_bdde-bridged-sodium-hyaluronate-60mg-주사제,12,0,openai,gpt-4o-mini,312,268,9890
399.0_burosumab-주사제-품명-크리스비타주사액,14,0,openai,gpt-4o-mini,666,158,7765
399.0_bromocryptine-mesylate-경구제-품명-팔로델정-등,14,0,openai,gpt-4o-mini,286,224,8187
399.0_cabergoline-경구제-품명-카버락틴정-등,15,0,openai,gpt-4o-mini,256,142,7719
399.0_carglumic-acid-경구제-품명-카바글루확산정200mg,15,0,openai,gpt-4o-mini,361,202,9172
399.0_cinacalcet-hcl-경구제-품명-레그파라정-등,15,0,openai,gpt-4o-mini,294,207,11141
396.0_empagliflozin-경구제-품명-자디앙정-10밀리그램,15,0,openai,gpt-4o-mini,344,224,25984
399.0_denosumab-주사제-품명-프롤리아-프리필드시린지,14,0,openai,gpt-4o-mini,395,221,10250
399.0_disodium-etidronate-경구제-품명-다이놀정,12,0,openai,gpt-4o-mini,287,269,10452
399.0_eliglustat-tartrate-경구제-품명-세레델가캡슐-84밀리그램,16,0,openai,gpt-4o-mini,294,227,9515
399.0_lactulose-경구제-품명-듀파락시럽-등-품명-듀파락-이지시럽-등,15,0,openai,gpt-4o-mini,364,190,9530
399.0_nafamostat-주사제-품명-주사용후탄-등-주사용후탄-50등,15,0,openai,gpt-4o-mini,414,188,8250
399.0_miglustat-경구제-품명-자베스카캡슐-100밀리그램,15,0,openai,gpt-4o-mini,430,209,11046
399.0_proteolytic-peptide-from-porcine-brain-주,13,0,openai,gpt-4o-mini,274,241,8969
399.0_nitisinone-경구제-품명-올파딘캅셀,15,0,openai,gpt-4o-mini,257,204,11172
399.0_pamidronate-제제-품명-파노린주사-등,15,0,openai,gpt-4o-mini,302,234,12766
399.0_romosozumab-주사제-품명-이베니티주-프리필드시린지,15,0,openai,gpt-4o-mini,438,184,11515
399.0_s-adenosyl-l-met-hionine-sulfate-p-tolue,9,0,openai,gpt-4o-mini,266,311,7858
399.0_sodium-alendronate-시럽제-품명-마시본액-등,15,0,openai,gpt-4o-mini,259,192,8234
399.0_sodium-hyaluronate-25mg-주사제-품명-하이알주-등,15,0,openai,gpt-4o-mini,338,211,8327
399.0_sodium-hyaluronate-20mg-주사제-품명-히루안플러스주-등,15,0,openai,gpt-4o-mini,344,218,10420
399.0_thioctic-acid-주사제-품명-부광치옥타시드주-등,15,0,openai,gpt-4o-mini,351,183,8797
399.0_zoledronic-acid-5mg100ml-주사제-품명-대웅졸레드론산주,15,0,openai,gpt-4o-mini,451,238,8875
421.0_상황균사체엑스-경구제-품명-메시마캅셀-등,15,0,openai,gpt-4o-mini,278,153,8359
399.0_a-lipoic-acid또는-thioctic-acid경구제,14,0,openai,gpt-4o-mini,268,231,14109
421.0_6-mercaptopurine-경구제-품명-푸리네톤정-등,13,0,openai,gpt-4o-mini,252,204,10297
421.0_etoposide-제제,15,0,openai,gpt-4o-mini,266,160,7157
421.0_5-fluorouracil-주사제-품명-중외-5-에프유-주-등,15,0,openai,gpt-4o-mini,270,177,14031
421.0_cyclophosphamide-제제,15,0,openai,gpt-4o-mini,413,256,13077
421.0_gnrh-agonist-주사제,14,0,openai,gpt-4o-mini,711,183,9702
421.0_interferon-α-2a-주사제-품명-로페론에이프리필드주,15,0,openai,gpt-4o-mini,591,214,8531
421.0_interferon-α-2b-주사제-품명-인트론에이멀티도스펜,15,0,openai,gpt-4o-mini,576,228,10937
421.0_letrozole-경구제-품명-페마라정-등,13,0,openai,gpt-4o-mini,350,211,11156
421.0_methotrexate-제제,15,0,openai,gpt-4o-mini,500,190,8437
421.0_rituximab-주사제-품명-맙테라주-등,14,0,openai,gpt-4o-mini,1232,154,5593
421.0_megestrol-acetate-품명-메게이스내복현탁액-등,15,0,openai,gpt-4o-mini,276,152,11640
421.0_mitoxantrone-hcl-주사제-품명-미트론주,15,0,openai,gpt-4o-mini,383,191,11812
421.0_ruxolitinib-phosphate-경구제-품명-자카비정5밀리그램-등,14,0,openai,gpt-4o-mini,618,206,8531
421.0_vincristin-sulfate-주사제-품명-빈크란주-등,14,0,openai,gpt-4o-mini,272,220,8967
421.0_tamoxifen-경구제-품명-놀바덱스정-등,14,0,openai,gpt-4o-mini,264,206,10765
429.0_selumetinib-경구제-품명-코셀루고캡슐10-25밀리그램,14,0,openai,gpt-4o-mini,682,159,8827
429.0_anagrelide-acetate-품명-아그릴린캅셀-등,14,0,openai,gpt-4o-mini,311,249,12656
429.0_thymomodulin-경구제-품명-로이콘시럽-등,15,0,openai,gpt-4o-mini,264,228,11234
431.0_에프도파18f-품명-도파체크주사,14,0,openai,gpt-4o-mini,276,173,8843
431.0_chromium51cr-edetate-1mci-품명-새한크롬이디티에이주사,10,0,openai,gpt-4o-mini,266,173,8562
431.0_exametazime-주사제-품명-스타빌라이지드세레텍주-등,15,0,openai,gpt-4o-mini,276,167,8297
431.0_33-diphosphono-1-2-propane-dicarboxylate,8,0,openai,gpt-4o-mini,280,338,12125
431.0_thallium-201-주사제-품명-한국원자력의학원염화-탈륨ti-201주,14,0,openai,gpt-4o-mini,291,166,6375
439.0_사람유래-피부각질세포-품명-칼로덤,14,0,openai,gpt-4o-mini,375,184,8781
439.0_동종피부유래-각질세포-품명-케라힐-알로,15,0,openai,gpt-4o-mini,349,198,10343
431.0_indium-chloride111in-33mci-pentetreotide,8,0,openai,gpt-4o-mini,284,314,15733
439.0_자가유래연골세포-품명-콘드론,15,0,openai,gpt-4o-mini,372,183,8641
431.0_strontium-chloride-sr-89-품명-메타스트론주,14,0,openai,gpt-4o-mini,340,255,17030
439.0_자가-지방유래-중간엽줄기세포-품명-큐피스템주,14,0,openai,gpt-4o-mini,335,216,12297
439.0_adalimumab-주사제-품명-휴미라주-등_p1,15,0,openai,gpt-4o-mini,944,210,6453
439.0_adalimumab-주사제-품명-휴미라주-등_p2,15,0,openai,gpt-4o-mini,796,185,7984
439.0_abatacept-주사제-품명-오렌시아주-250밀리그램-오렌시아서브큐프리,15,0,openai,gpt-4o-mini,775,197,9733
439.0_adalimumab-주사제-품명-휴미라주-등_p3,14,0,openai,gpt-4o-mini,915,197,9827
439.0_adalimumab-주사제-품명-휴미라주-등_p4,15,0,openai,gpt-4o-mini,587,204,9375
439.0_aflibercept-주사제-품명-아일리아주사-아일리아프리필드시린지-등,14,0,openai,gpt-4o-mini,579,164,8734
439.0_anakinra-품명-키너렛주,14,0,openai,gpt-4o-mini,273,165,8733
439.0_etanercept-주사제-품명-엔브렐주사-등,14,0,openai,gpt-4o-mini,1438,206,9234
439.0_faricimab-주사제-품명-바비스모주,15,0,openai,gpt-4o-mini,472,160,7422
439.0_brolucizumab-주사제-품명-비오뷰프리필드시린지,15,0,openai,gpt-4o-mini,477,178,10609
439.0_infliximab-제제-품명-레미케이드-주-등_p1,15,0,openai,gpt-4o-mini,936,164,8375
439.0_infliximab-제제-품명-레미케이드-주-등_p2,14,0,openai,gpt-4o-mini,954,144,7922
439.0_infliximab-제제-품명-레미케이드-주-등_p3,15,0,openai,gpt-4o-mini,614,200,11172
439.0_infliximab-제제-품명-레미케이드-주-등_p4,15,0,openai,gpt-4o-mini,591,170,8452
439.0_onasemnogene-abeparvovec-주사제-품명-졸겐스마주,14,0,openai,gpt-4o-mini,696,183,9577
439.0_vedolizumab-주사제-품명-킨텔레스주-등,15,0,openai,gpt-4o-mini,902,158,8640
611.0_benzathine-penicillin-g-주사제-품명-몰다민주-등,13,0,openai,gpt-4o-mini,309,208,8155
439.0_ranibizumab-주사제-품명-루센티스주-등-루센티스프리필드시린지-등,15,0,openai,gpt-4o-mini,581,175,13843
611.0_linezolid-경구제-품명-자이복스정-등-linezolid-2mgml,15,0,openai,gpt-4o-mini,365,189,8219
