row_id,row_idx,main_name,brand_count,questions_generated,avg_length,elapsed_ms,provider,model,version
v5_simple_row_238,238,Tolvaptan 경구제,1,11,33.90909090909091,21479,openai,gpt-4o-mini,v5_simple
v5_simple_row_237,237,Tirofiban HCl,1,12,39.666666666666664,26690,openai,gpt-4o-mini,v5_simple
v5_simple_row_239,239,Vericiguat 경구제,1,11,31.0,24140,openai,gpt-4o-mini,v5_simple
v5_simple_row_240,240,vitis vinifera ext. 경구제,1,10,29.4,24121,openai,gpt-4o-mini,v5_simple
v5_simple_row_241,241,Fluticasone propionate + Formoterol 흡입제,1,8,38.5,23907,openai,gpt-4o-mini,v5_simple
v5_simple_row_243,243,Caffeine citrate 주사제,1,11,48.63636363636363,14434,openai,gpt-4o-mini,v5_simple
v5_simple_row_244,244,Acetylcysteine 주사제,1,12,43.666666666666664,32521,openai,gpt-4o-mini,v5_simple
v5_simple_row_245,245,Acetylcysteine 흡입액,1,12,39.666666666666664,25240,openai,gpt-4o-mini,v5_simple
v5_simple_row_246,246,Ambroxol HCl 주사제,1,11,40.09090909090909,24842,openai,gpt-4o-mini,v5_simple
v5_simple_row_242,242,Vilanterol trifenatate + Fluticasone furoate 흡입제,1,10,27.7,88210,openai,gpt-4o-mini,v5_simple
v5_simple_row_247,247,Beclomethasone dipropionate + Formoterol 흡입제,2,12,49.583333333333336,33313,openai,gpt-4o-mini,v5_simple
v5_simple_row_248,248,Ciclesonide 외용제,1,14,46.785714285714285,29952,openai,gpt-4o-mini,v5_simple
v5_simple_row_250,250,Formoterol fumarate +,1,9,29.22222222222222,22308,openai,gpt-4o-mini,v5_simple
v5_simple_row_249,249,Fluticasone furoate 흡입제,1,10,47.6,24746,openai,gpt-4o-mini,v5_simple
v5_simple_row_251,251,Ivy leaf 30% ethanol dried ext. 시럽제,1,10,36.0,16746,openai,gpt-4o-mini,v5_simple
v5_simple_row_252,252,Salbutamol 경구제,1,12,43.25,30623,openai,gpt-4o-mini,v5_simple
v5_simple_row_253,253,Salbutamol sulfate 흡입액,1,11,41.90909090909091,36901,openai,gpt-4o-mini,v5_simple
v5_simple_row_255,255,만성폐쇄성폐질환 흡입용 치료제,0,13,31.76923076923077,21637,openai,gpt-4o-mini,v5_simple
v5_simple_row_256,256,Beclometasone dipropionate + Formoterol fumarate + Glycopyrronium bromide흡입제,3,5,34.8,27145,openai,gpt-4o-mini,v5_simple
v5_simple_row_254,254,Salmeterol xinafoate + Fluticasone propionate 흡입제,1,15,33.4,57586,openai,gpt-4o-mini,v5_simple
v5_simple_row_257,257,Benralizumab 주사제,1,10,41.3,22389,openai,gpt-4o-mini,v5_simple
v5_simple_row_259,259,Indacaterol acetate +Mometasone furoate 흡입제,2,10,30.3,22895,openai,gpt-4o-mini,v5_simple
v5_simple_row_260,260,Lung surfactant,1,13,29.384615384615383,22429,openai,gpt-4o-mini,v5_simple
v5_simple_row_261,261,mepolizumab 주사제,1,12,39.416666666666664,20656,openai,gpt-4o-mini,v5_simple
v5_simple_row_258,258,Indacaterol acetate+ Glycopyrronium bromide+ Mometasone furoate 흡입제,3,4,25.5,53057,openai,gpt-4o-mini,v5_simple
v5_simple_row_262,262,Pirfenidone 경구제,1,11,39.90909090909091,31573,openai,gpt-4o-mini,v5_simple
v5_simple_row_263,263,Reslizumab 주사제,1,11,38.18181818181818,27535,openai,gpt-4o-mini,v5_simple
v5_simple_row_264,264,Roflumilast 경구제,1,15,38.266666666666666,36192,openai,gpt-4o-mini,v5_simple
v5_simple_row_266,266,Sivelestat sodium hydrate 주사제,1,9,45.888888888888886,26101,openai,gpt-4o-mini,v5_simple
v5_simple_row_265,265,Salmeterol xinafoate micronized + budesonide 흡입제,2,5,42.4,66788,openai,gpt-4o-mini,v5_simple
v5_simple_row_268,268,Vilanterol trifenatate + Fluticasone furoate + Umeclidinium 흡입제,1,11,37.09090909090909,35463,openai,gpt-4o-mini,v5_simple
v5_simple_row_267,267,Tiotropium 흡입제,1,9,36.55555555555556,51858,openai,gpt-4o-mini,v5_simple
v5_simple_row_269,269,가글 용제,1,13,34.84615384615385,22222,openai,gpt-4o-mini,v5_simple
v5_simple_row_270,270,Doxycycline hyclate 20mg 경구제,1,10,45.9,22965,openai,gpt-4o-mini,v5_simple
v5_simple_row_271,271,프로톤 펌프 억제 경구제 Omeprazole,1,10,41.8,35076,openai,gpt-4o-mini,v5_simple
v5_simple_row_272,272,프로톤 펌프 억제 주사제 Pantoprazole sodium,1,12,32.333333333333336,43661,openai,gpt-4o-mini,v5_simple
v5_simple_row_274,274,Bismuth 경구제,1,14,40.07142857142857,22145,openai,gpt-4o-mini,v5_simple
v5_simple_row_273,273,Artemisia asiatica 95% ethanol ext. 경구제,1,8,24.125,42622,openai,gpt-4o-mini,v5_simple
v5_simple_row_277,277,Ilaprazole 경구제,1,14,40.285714285714285,25008,openai,gpt-4o-mini,v5_simple
v5_simple_row_275,275,Fexuprazan 경구제,1,13,33.15384615384615,34271,openai,gpt-4o-mini,v5_simple
v5_simple_row_276,276,H2 수용체 길항 주사제,1,12,34.75,34424,openai,gpt-4o-mini,v5_simple
v5_simple_row_278,278,Irsogladine maleate 경구제,1,12,45.166666666666664,27791,openai,gpt-4o-mini,v5_simple
v5_simple_row_280,280,Polaprezinc 경구제,1,10,35.6,22475,openai,gpt-4o-mini,v5_simple
v5_simple_row_279,279,Lafutidine 경구제,1,15,39.86666666666667,33851,openai,gpt-4o-mini,v5_simple
v5_simple_row_281,281,Roxatidine acetate HCl 경구제,1,11,43.36363636363637,21524,openai,gpt-4o-mini,v5_simple
v5_simple_row_283,283,Sodium alginate 경구제,1,10,45.0,16069,openai,gpt-4o-mini,v5_simple
v5_simple_row_282,282,S-pantoprazole 경구제,1,13,41.92307692307692,25752,openai,gpt-4o-mini,v5_simple
v5_simple_row_284,284,Sulglycotide 경구제,1,10,39.1,26934,openai,gpt-4o-mini,v5_simple
v5_simple_row_286,286,항구토제,0,10,36.1,24145,openai,gpt-4o-mini,v5_simple
v5_simple_row_285,285,Tegoprazan 경구제,1,10,41.0,40964,openai,gpt-4o-mini,v5_simple
v5_simple_row_287,287,Pyridoxine Hydrochloride + Doxylamine Succinate 복합경구제,1,5,55.6,21229,openai,gpt-4o-mini,v5_simple
v5_simple_row_288,288,Prucalopride succinate 경구제,1,10,45.5,24540,openai,gpt-4o-mini,v5_simple
v5_simple_row_290,290,Beclomethasone dipropionate 경구제,1,11,39.72727272727273,22250,openai,gpt-4o-mini,v5_simple
v5_simple_row_289,289,"Sodium docusate, D-sorbitol 복합 제제",1,9,44.888888888888886,37046,openai,gpt-4o-mini,v5_simple
v5_simple_row_291,291,Calcium polycarbophil 경구제,1,10,56.9,29646,openai,gpt-4o-mini,v5_simple
v5_simple_row_292,292,Dexpanthenol 주사제,1,13,43.38461538461539,38568,openai,gpt-4o-mini,v5_simple
v5_simple_row_293,293,E.Coli strain Nissle 1917 동결건조물 14mg 경구제,1,11,46.81818181818182,30375,openai,gpt-4o-mini,v5_simple
v5_simple_row_294,294,Mesalazine 제제,1,12,42.75,38965,openai,gpt-4o-mini,v5_simple
v5_simple_row_295,295,Migalastat 경구제,1,11,41.0,24296,openai,gpt-4o-mini,v5_simple
v5_simple_row_296,296,"Ramosetron HCl 2.5㎍, 5㎍ 경구제",1,12,37.583333333333336,26550,openai,gpt-4o-mini,v5_simple
v5_simple_row_298,298,Desmopressin acetate 경구제,1,12,38.333333333333336,13431,openai,gpt-4o-mini,v5_simple
v5_simple_row_297,297,Somatostatin acetate 주사제,1,9,46.22222222222222,25816,openai,gpt-4o-mini,v5_simple
v5_simple_row_301,301,Somatropin 서방형 주사제,1,12,27.0,14030,openai,gpt-4o-mini,v5_simple
v5_simple_row_299,299,Desmopressin acetate 주사제,1,10,48.7,32080,openai,gpt-4o-mini,v5_simple
v5_simple_row_300,300,Somatrogon 주사제,1,11,38.45454545454545,42549,openai,gpt-4o-mini,v5_simple
v5_simple_row_302,302,Somatropin 주사제,1,11,31.363636363636363,25122,openai,gpt-4o-mini,v5_simple
v5_simple_row_303,303,Terlipressin acetate 주사제,1,12,40.75,22342,openai,gpt-4o-mini,v5_simple
v5_simple_row_304,304,Vasopressin 20U 주사제,1,10,42.6,11459,openai,gpt-4o-mini,v5_simple
v5_simple_row_305,305,Teriparatide acetate 주사제,1,12,39.583333333333336,22982,openai,gpt-4o-mini,v5_simple
v5_simple_row_306,306,Teriparatide 주사제,1,13,43.92307692307692,27678,openai,gpt-4o-mini,v5_simple
v5_simple_row_307,307,Thyrotropin 주사제,1,14,44.642857142857146,35271,openai,gpt-4o-mini,v5_simple
v5_simple_row_308,308,Oxymetholone 경구제,1,10,39.8,27564,openai,gpt-4o-mini,v5_simple
v5_simple_row_309,309,스테로이드 주사제,1,10,37.0,19494,openai,gpt-4o-mini,v5_simple
v5_simple_row_310,310,Budesonide,1,9,30.666666666666668,25383,openai,gpt-4o-mini,v5_simple
v5_simple_row_311,311,Deflazacort 경구제,1,14,41.42857142857143,29349,openai,gpt-4o-mini,v5_simple
v5_simple_row_312,312,Epinephrine bitartrate 주사제,1,9,40.55555555555556,34039,openai,gpt-4o-mini,v5_simple
v5_simple_row_313,313,Epinephrine 제제,1,10,42.2,25401,openai,gpt-4o-mini,v5_simple
v5_simple_row_314,314,Methylprednisolone sodium succinate 주사제,1,10,62.8,24454,openai,gpt-4o-mini,v5_simple
v5_simple_row_315,315,Triamcinolone acetonide 주사제,1,15,33.266666666666666,27955,openai,gpt-4o-mini,v5_simple
v5_simple_row_316,316,Danazol 경구제,1,9,39.333333333333336,20409,openai,gpt-4o-mini,v5_simple
v5_simple_row_317,317,Dienogest 경구제,1,9,36.666666666666664,16928,openai,gpt-4o-mini,v5_simple
v5_simple_row_320,320,Levonorgestrol 제제,1,9,32.333333333333336,22696,openai,gpt-4o-mini,v5_simple
v5_simple_row_318,318,Estradiol hemihydrate 경구제,1,9,49.44444444444444,38456,openai,gpt-4o-mini,v5_simple
v5_simple_row_319,319,Estradiol valerate 경구제,1,11,46.18181818181818,39408,openai,gpt-4o-mini,v5_simple
v5_simple_row_322,322,난포자극호르몬,0,11,34.63636363636363,24853,openai,gpt-4o-mini,v5_simple
v5_simple_row_321,321,Medroxyprogesterone acetate 경구제,1,12,51.416666666666664,34754,openai,gpt-4o-mini,v5_simple
v5_simple_row_323,323,태반성성선자극호르몬,1,10,39.8,31495,openai,gpt-4o-mini,v5_simple
v5_simple_row_325,325,Darbepoetin alpha 주사제,1,11,47.0,35158,openai,gpt-4o-mini,v5_simple
v5_simple_row_326,326,Erythropoietin 주사제,1,12,39.833333333333336,25686,openai,gpt-4o-mini,v5_simple
v5_simple_row_327,327,Follitropin-a + lutropin a,1,14,36.714285714285715,28230,openai,gpt-4o-mini,v5_simple
v5_simple_row_328,328,GnRH antagonist 주사제,0,12,38.0,32969,openai,gpt-4o-mini,v5_simple
v5_simple_row_330,330,Lutropin alpha,0,12,42.666666666666664,22180,openai,gpt-4o-mini,v5_simple
v5_simple_row_324,324,Clomiphene citrate 경구제,1,10,48.2,102896,openai,gpt-4o-mini,v5_simple
v5_simple_row_329,329,Long-acting octreotide 주사제,1,15,52.86666666666667,41690,openai,gpt-4o-mini,v5_simple
v5_simple_row_332,332,Methoxy polyethylene glycol-epoetin β 주사제,1,9,35.77777777777778,29634,openai,gpt-4o-mini,v5_simple
v5_simple_row_333,333,Octreotide 주사제,1,11,39.90909090909091,27782,openai,gpt-4o-mini,v5_simple
v5_simple_row_331,331,Menotrophin 주사제,1,10,46.7,42687,openai,gpt-4o-mini,v5_simple
v5_simple_row_335,335,Pegvisomant 주사제,1,10,37.3,25424,openai,gpt-4o-mini,v5_simple
v5_simple_row_336,336,Methylergonovine maleate 주사제,1,11,57.90909090909091,33195,openai,gpt-4o-mini,v5_simple
v5_simple_row_334,334,Pasireotide pamoate 주사제,1,9,46.111111111111114,50832,openai,gpt-4o-mini,v5_simple
v5_simple_row_337,337,5알파 환원효소 억제제 경구제,0,9,32.333333333333336,30002,openai,gpt-4o-mini,v5_simple
v5_simple_row_338,338,Alfuzosin 경구제,1,9,43.666666666666664,31371,openai,gpt-4o-mini,v5_simple
v5_simple_row_340,340,"dutasteride 0.5mg, tamsulosin hydrochloride 0.4mg 복합경구제",1,8,30.75,23393,openai,gpt-4o-mini,v5_simple
v5_simple_row_341,341,Fesoterodine fumarate 경구제,1,5,41.8,21279,openai,gpt-4o-mini,v5_simple
v5_simple_row_342,342,Mirabegron 경구제,1,10,41.7,17951,openai,gpt-4o-mini,v5_simple
v5_simple_row_343,343,Naftopidil 경구제,1,11,39.0,30269,openai,gpt-4o-mini,v5_simple
v5_simple_row_344,344,Potassium citrate 경구제,1,10,35.8,21073,openai,gpt-4o-mini,v5_simple
v5_simple_row_339,339,Atosiban 주사제,1,10,34.9,81057,openai,gpt-4o-mini,v5_simple
v5_simple_row_346,346,Silodosin 경구제,1,10,36.3,29533,openai,gpt-4o-mini,v5_simple
v5_simple_row_345,345,"Potassium citrate, Citric acid 경구제",1,5,49.4,36002,openai,gpt-4o-mini,v5_simple
v5_simple_row_347,347,Solifenacin 경구제,1,15,43.46666666666667,30139,openai,gpt-4o-mini,v5_simple
v5_simple_row_350,350,Tolterodine 경구제,1,10,41.2,17357,openai,gpt-4o-mini,v5_simple
v5_simple_row_348,348,Tamsulosin HCl 경구제,1,10,44.4,36699,openai,gpt-4o-mini,v5_simple
v5_simple_row_349,349,Terazosin HCl 경구제,1,10,47.1,33037,openai,gpt-4o-mini,v5_simple
v5_simple_row_351,351,Povidone iodine 외용제,1,10,47.1,17022,openai,gpt-4o-mini,v5_simple
v5_simple_row_352,352,Mafenide acetate 외용제,1,10,44.6,26230,openai,gpt-4o-mini,v5_simple
v5_simple_row_354,354,진통·진양·수렴·소염 외용제,0,11,36.27272727272727,24637,openai,gpt-4o-mini,v5_simple
v5_simple_row_355,355,코르티코스테로이드 피부 도포제,0,13,45.23076923076923,23868,openai,gpt-4o-mini,v5_simple
v5_simple_row_356,356,Ammonium lactate 외용제,1,10,46.6,19177,openai,gpt-4o-mini,v5_simple
v5_simple_row_353,353,Recombinant human epidermal growth factor 500mcg,1,13,34.30769230769231,62621,openai,gpt-4o-mini,v5_simple
v5_simple_row_357,357,Buprenorphine 패취제,1,9,41.77777777777778,17196,openai,gpt-4o-mini,v5_simple
v5_simple_row_360,360,Fluconazole 외용제,1,10,42.4,18919,openai,gpt-4o-mini,v5_simple
v5_simple_row_358,358,Capsaicin 외용제,1,13,42.0,31937,openai,gpt-4o-mini,v5_simple
v5_simple_row_359,359,Lidocaine 패취제,1,10,35.4,34789,openai,gpt-4o-mini,v5_simple
v5_simple_row_361,361,Imiquimod 12.5mg 외용제,1,11,42.72727272727273,25709,openai,gpt-4o-mini,v5_simple
v5_simple_row_362,362,Calcipotriol 외용제,1,11,45.90909090909091,26870,openai,gpt-4o-mini,v5_simple
v5_simple_row_363,363,Penciclovir 외용제,1,10,28.9,21300,openai,gpt-4o-mini,v5_simple
v5_simple_row_365,365,Tacalcitol 20.87mcg/g 외용제,1,12,39.0,24501,openai,gpt-4o-mini,v5_simple
v5_simple_row_364,364,Pimecrolimus 외용제,1,14,40.07142857142857,27601,openai,gpt-4o-mini,v5_simple
v5_simple_row_366,366,Tacrolimus 외용제,1,12,41.666666666666664,29104,openai,gpt-4o-mini,v5_simple
v5_simple_row_368,368,Calcitriol 주사제,1,12,36.416666666666664,23201,openai,gpt-4o-mini,v5_simple
v5_simple_row_369,369,Paricalcitol 주사제,1,11,49.54545454545455,17020,openai,gpt-4o-mini,v5_simple
v5_simple_row_371,371,액제형 철분제제,1,10,30.7,18241,openai,gpt-4o-mini,v5_simple
v5_simple_row_370,370,수용성비타민·엽산 복합성분 경구제,1,10,33.7,24629,openai,gpt-4o-mini,v5_simple
v5_simple_row_372,372,철분주사제,1,13,28.615384615384617,22267,openai,gpt-4o-mini,v5_simple
v5_simple_row_373,373,Iron acetyl-transferrin 200mg 경구제,1,11,43.45454545454545,20463,openai,gpt-4o-mini,v5_simple
v5_simple_row_367,367,Calcitriol 경구제,1,13,30.153846153846153,70011,openai,gpt-4o-mini,v5_simple
v5_simple_row_374,374,경장영양제,1,14,34.142857142857146,19732,openai,gpt-4o-mini,v5_simple
v5_simple_row_375,375,단백아미노산 제제,0,13,36.61538461538461,24293,openai,gpt-4o-mini,v5_simple
v5_simple_row_376,376,A액,1,11,30.545454545454547,24261,openai,gpt-4o-mini,v5_simple
v5_simple_row_377,377,Glycyl-L-glutamine 주사제,1,10,38.5,15838,openai,gpt-4o-mini,v5_simple
v5_simple_row_378,378,"L-leucine, L-phenylalanine, L-methionine 등 주사제",1,10,39.8,21488,openai,gpt-4o-mini,v5_simple
v5_simple_row_379,379,N,1,5,31.8,24933,openai,gpt-4o-mini,v5_simple
v5_simple_row_380,380,a-Keto-DL-isoleuci ne calcium 67.0mg외 9종 경구제,1,6,35.166666666666664,26380,openai,gpt-4o-mini,v5_simple
v5_simple_row_381,381,Lipid 주사제,1,10,39.3,18263,openai,gpt-4o-mini,v5_simple
v5_simple_row_382,382,Eptacog alfa 주사제,1,13,38.84615384615385,22241,openai,gpt-4o-mini,v5_simple
v5_simple_row_384,384,Idarucizumab 주사제,1,14,42.285714285714285,23434,openai,gpt-4o-mini,v5_simple
v5_simple_row_385,385,Oxidized regenerated cellulose,1,10,32.9,18074,openai,gpt-4o-mini,v5_simple
v5_simple_row_383,383,Gelatin sponge 외용제,1,10,32.6,29742,openai,gpt-4o-mini,v5_simple
v5_simple_row_387,387,Thrombin 제제,0,10,33.9,16445,openai,gpt-4o-mini,v5_simple
v5_simple_row_386,386,P-aminomethyl benzoic acid 주사제,1,12,49.333333333333336,21672,openai,gpt-4o-mini,v5_simple
v5_simple_row_388,388,Tranexamic acid 경구제,1,10,48.0,25379,openai,gpt-4o-mini,v5_simple
v5_simple_row_389,389,Apixaban 경구제,1,11,32.63636363636363,20529,openai,gpt-4o-mini,v5_simple
v5_simple_row_390,390,Dabigatran 경구제,1,11,35.27272727272727,25022,openai,gpt-4o-mini,v5_simple
v5_simple_row_392,392,Defibrotide 주사제,1,14,31.071428571428573,24754,openai,gpt-4o-mini,v5_simple
v5_simple_row_393,393,Edoxaban Tosilate Hydrate 경구제,1,10,54.9,26208,openai,gpt-4o-mini,v5_simple
v5_simple_row_391,391,Dalteparin sodium 주사제,1,12,47.0,57329,openai,gpt-4o-mini,v5_simple
v5_simple_row_394,394,Enoxaparin sodium 주사제,1,11,50.18181818181818,25586,openai,gpt-4o-mini,v5_simple
v5_simple_row_395,395,Fondaparinux sodium 주사제,1,13,49.23076923076923,21304,openai,gpt-4o-mini,v5_simple
v5_simple_row_398,398,Rivaroxaban 경구제,1,11,36.18181818181818,17040,openai,gpt-4o-mini,v5_simple
v5_simple_row_396,396,Heparin 주사제,0,10,41.5,32046,openai,gpt-4o-mini,v5_simple
v5_simple_row_397,397,Nadroparin 주사제,1,10,43.2,32440,openai,gpt-4o-mini,v5_simple
v5_simple_row_399,399,Cilostazol 경구제,1,14,46.42857142857143,27062,openai,gpt-4o-mini,v5_simple
v5_simple_row_400,400,Damoctocog alfa pegol 주사제,1,13,33.61538461538461,21825,openai,gpt-4o-mini,v5_simple
v5_simple_row_401,401,Eltrombopag olamine 경구제,1,14,31.357142857142858,20948,openai,gpt-4o-mini,v5_simple
v5_simple_row_402,402,Emicizumab 주사제,1,13,37.53846153846154,21733,openai,gpt-4o-mini,v5_simple
v5_simple_row_404,404,Hydroxyethyl starch 함유 제제,1,8,37.75,19439,openai,gpt-4o-mini,v5_simple
v5_simple_row_403,403,G-CSF 주사제 filgrastim,1,10,35.5,24775,openai,gpt-4o-mini,v5_simple
v5_simple_row_406,406,Plerixafor 주사제,1,15,39.0,24647,openai,gpt-4o-mini,v5_simple
v5_simple_row_407,407,Recombinant blood coagulation factor VIII 주사제,1,11,40.90909090909091,48695,openai,gpt-4o-mini,v5_simple
v5_simple_row_405,405,Pentastarch 제제,1,10,33.9,59606,openai,gpt-4o-mini,v5_simple
v5_simple_row_408,408,Recombinant blood coagulation factor VIII-Fc fusion protein Efmoroctocog a 주사제,1,14,32.07142857142857,31999,openai,gpt-4o-mini,v5_simple
v5_simple_row_409,409,Recombinant blood coagulation factor IX 주사제,1,13,71.61538461538461,25014,openai,gpt-4o-mini,v5_simple
v5_simple_row_410,410,"Recombinant blood coagulation factor IX, albumun fusion protein Albutrepenonacog a 주사제",1,8,41.625,24731,openai,gpt-4o-mini,v5_simple
v5_simple_row_411,411,Recombinant blood coagulation factor IX-Fc fusion protein Eftrenonacog a 주사제,1,11,38.09090909090909,35094,openai,gpt-4o-mini,v5_simple
v5_simple_row_413,413,Romiplostim 주사제,1,10,43.9,15516,openai,gpt-4o-mini,v5_simple
v5_simple_row_412,412,Recombinant blood coagulation factor IX Nonacog gamma 주사제,1,7,29.857142857142858,30868,openai,gpt-4o-mini,v5_simple
v5_simple_row_414,414,Susoctocog alfa 주사제,1,14,39.785714285714285,25893,openai,gpt-4o-mini,v5_simple
v5_simple_row_415,415,Ticlopidine HCl 경구제,1,13,46.0,24590,openai,gpt-4o-mini,v5_simple
v5_simple_row_416,416,복막투석액,0,13,29.923076923076923,23804,openai,gpt-4o-mini,v5_simple
v5_simple_row_418,418,Calcium chloride 외,1,11,43.81818181818182,21923,openai,gpt-4o-mini,v5_simple
v5_simple_row_417,417,L-methionine 외 복막투석액,1,10,38.0,35138,openai,gpt-4o-mini,v5_simple
v5_simple_row_419,419,D-mannitol + D-sorbitol,1,10,52.2,23004,openai,gpt-4o-mini,v5_simple
v5_simple_row_420,420,Lamivudine 100mg 경구제,1,13,41.46153846153846,30948,openai,gpt-4o-mini,v5_simple
v5_simple_row_421,421,구형흡착탄 경구제,1,11,33.18181818181818,26617,openai,gpt-4o-mini,v5_simple
v5_simple_row_422,422,Betaine anhydrous 180g 경구제,1,11,36.63636363636363,29045,openai,gpt-4o-mini,v5_simple
v5_simple_row_425,425,Leucovorin calcium 주사제,1,10,49.2,20702,openai,gpt-4o-mini,v5_simple
v5_simple_row_424,424,Flumazenil 주사제,1,14,41.785714285714285,33652,openai,gpt-4o-mini,v5_simple
v5_simple_row_423,423,Deferasirox 경구제,1,13,39.69230769230769,47142,openai,gpt-4o-mini,v5_simple
v5_simple_row_426,426,Sodium thiosulfate 주사제,1,10,49.8,20303,openai,gpt-4o-mini,v5_simple
v5_simple_row_428,428,Colchicine 경구제,1,10,42.9,18177,openai,gpt-4o-mini,v5_simple
v5_simple_row_427,427,Zinc acetate 경구제,1,10,49.1,27651,openai,gpt-4o-mini,v5_simple
v5_simple_row_429,429,Agalsidase alfa 3.5mg 주사제,1,10,37.4,19492,openai,gpt-4o-mini,v5_simple
v5_simple_row_432,432,Asfotase alfa 주사제,2,13,35.84615384615385,29116,openai,gpt-4o-mini,v5_simple
v5_simple_row_430,430,Agalsidase β 37mg 주사제,1,10,40.5,46996,openai,gpt-4o-mini,v5_simple
v5_simple_row_433,433,Elosulfase alfa 5mg 주사제,1,12,33.416666666666664,28747,openai,gpt-4o-mini,v5_simple
v5_simple_row_431,431,Alglucosidase alfa 주사제,1,11,25.818181818181817,74350,openai,gpt-4o-mini,v5_simple
v5_simple_row_434,434,Galsulfase 주사제,1,13,44.07692307692308,36116,openai,gpt-4o-mini,v5_simple
v5_simple_row_435,435,Idursulfase 주사제,1,12,41.0,29890,openai,gpt-4o-mini,v5_simple
v5_simple_row_437,437,당뇨병용제 + 고지혈증 복합경구제,0,5,34.0,14689,openai,gpt-4o-mini,v5_simple
v5_simple_row_436,436,Rasburicase 주사제,1,12,38.083333333333336,25120,openai,gpt-4o-mini,v5_simple
v5_simple_row_440,440,Metformin 경구제,1,10,35.5,15631,openai,gpt-4o-mini,v5_simple
v5_simple_row_438,438,Dapagliflozin 경구제,1,12,32.916666666666664,27059,openai,gpt-4o-mini,v5_simple
v5_simple_row_439,439,Empagliflozin 경구제,1,16,36.375,33629,openai,gpt-4o-mini,v5_simple
v5_simple_row_441,441,Pioglitazone 경구제,1,12,38.75,26755,openai,gpt-4o-mini,v5_simple
v5_simple_row_442,442,4:1 w/w mixed hydrogel of sodium hyaluronate gel crosslinked by divinyl sulfone and sodium hyaluronate 주사제,1,5,31.2,38806,openai,gpt-4o-mini,v5_simple
v5_simple_row_443,443,Avocado soya unsaponifiables 경구제,1,14,28.0,25461,openai,gpt-4o-mini,v5_simple
v5_simple_row_446,446,Burosumab 주사제,1,10,33.1,26840,openai,gpt-4o-mini,v5_simple
v5_simple_row_444,444,BDDE bridged sodium hyaluronate 60mg 주사제,1,15,52.6,46818,openai,gpt-4o-mini,v5_simple
v5_simple_row_447,447,Cabergoline 경구제,1,14,44.357142857142854,36364,openai,gpt-4o-mini,v5_simple
v5_simple_row_448,448,Carglumic acid 경구제,1,12,48.916666666666664,38695,openai,gpt-4o-mini,v5_simple
v5_simple_row_445,445,Bromocryptine mesylate 경구제,1,11,47.0,83945,openai,gpt-4o-mini,v5_simple
v5_simple_row_449,449,Cinacalcet HCl 경구제,1,9,39.44444444444444,53295,openai,gpt-4o-mini,v5_simple
v5_simple_row_451,451,Disodium etidronate 경구제,1,11,50.27272727272727,36410,openai,gpt-4o-mini,v5_simple
v5_simple_row_452,452,Eliglustat tartrate 경구제,1,10,35.9,33473,openai,gpt-4o-mini,v5_simple
v5_simple_row_453,453,Lactulose 경구제,1,11,46.27272727272727,48976,openai,gpt-4o-mini,v5_simple
v5_simple_row_450,450,Denosumab 주사제,1,10,37.0,104674,openai,gpt-4o-mini,v5_simple
v5_simple_row_454,454,Miglustat 경구제,1,9,40.22222222222222,32240,openai,gpt-4o-mini,v5_simple
v5_simple_row_455,455,Nafamostat 주사제,1,14,38.785714285714285,23608,openai,gpt-4o-mini,v5_simple
v5_simple_row_456,456,Nitisinone 경구제,1,10,41.5,20235,openai,gpt-4o-mini,v5_simple
v5_simple_row_458,458,proteolytic peptide from porcine brain 주사제,1,5,29.4,23643,openai,gpt-4o-mini,v5_simple
v5_simple_row_459,459,Romosozumab 주사제,1,10,38.6,22822,openai,gpt-4o-mini,v5_simple
v5_simple_row_457,457,Pamidronate 제제,1,9,40.55555555555556,64228,openai,gpt-4o-mini,v5_simple
v5_simple_row_460,460,S-adenosyl-L-met hionine sulfate-P-toluene sulfonate 경구제,1,6,76.5,33319,openai,gpt-4o-mini,v5_simple
v5_simple_row_461,461,Sodium alendronate 시럽제,1,13,49.23076923076923,36895,openai,gpt-4o-mini,v5_simple
v5_simple_row_464,464,Thioctic acid 주사제,1,11,33.36363636363637,27661,openai,gpt-4o-mini,v5_simple
v5_simple_row_463,463,Sodium hyaluronate 25mg 주사제,1,8,47.375,56179,openai,gpt-4o-mini,v5_simple
v5_simple_row_465,465,Zoledronic acid 5mg/100ml 주사제,2,11,39.90909090909091,31184,openai,gpt-4o-mini,v5_simple
v5_simple_row_462,462,Sodium hyaluronate 20mg 주사제,1,10,37.6,79471,openai,gpt-4o-mini,v5_simple
v5_simple_row_466,466,a-lipoic acid,0,10,32.7,36723,openai,gpt-4o-mini,v5_simple
v5_simple_row_468,468,5-fluorouracil 주사제,1,11,44.45454545454545,29259,openai,gpt-4o-mini,v5_simple
v5_simple_row_467,467,상황균사체엑스 경구제,1,6,36.333333333333336,43344,openai,gpt-4o-mini,v5_simple
v5_simple_row_469,469,6-Mercaptopurine 경구제,1,14,43.0,37474,openai,gpt-4o-mini,v5_simple
v5_simple_row_470,470,Cyclophosphamide 제제,0,14,45.785714285714285,31576,openai,gpt-4o-mini,v5_simple
v5_simple_row_471,471,Etoposide 제제,0,10,42.6,31636,openai,gpt-4o-mini,v5_simple
